Doing parameter search with 5-fold cross validation.
(P, C) log fix range
log2P:    3.62936 log2C:   13.00000 MSE:  153.60520
log2P:    3.62936 log2C:   14.00000 MSE:  153.60520
log2P:    3.62936 log2C:   15.00000 MSE:  153.60520
log2P:    3.62936 log2C:   16.00000 MSE:  153.60520
log2P:    3.62936 log2C:   17.00000 MSE:  153.60520
log2P:    3.62936 log2C:   18.00000 MSE:  153.60520
log2P:    3.62936 log2C:   19.00000 MSE:  153.60520
log2P:    3.62936 log2C:   20.00000 MSE:  153.60520
log2P:    3.62936 log2C:   21.00000 MSE:  153.60520
log2P:    3.62936 log2C:   22.00000 MSE:  153.60520
log2P:    3.62936 log2C:   23.00000 MSE:  153.60520
log2P:    3.62936 log2C:   24.00000 MSE:  153.60520
log2P:    3.62936 log2C:   25.00000 MSE:  153.60520
log2P:    3.62936 log2C:   26.00000 MSE:  153.60520
log2P:    3.62936 log2C:   27.00000 MSE:  153.60520
log2P:    3.62936 log2C:   28.00000 MSE:  153.60520
log2P:    3.62936 log2C:   29.00000 MSE:  153.60520
log2P:    3.62936 log2C:   30.00000 MSE:  153.60520
log2P:    3.62936 log2C:   31.00000 MSE:  153.60520
log2P:    3.62936 log2C:   32.00000 MSE:  153.60520
log2P:    3.62936 log2C:   33.00000 MSE:  153.60520
log2P:    3.62936 log2C:   34.00000 MSE:  153.60520
log2P:    3.62936 log2C:   35.00000 MSE:  153.60520
log2P:    3.62936 log2C:   36.00000 MSE:  153.60520
log2P:    3.62936 log2C:   37.00000 MSE:  153.60520
log2P:    3.62936 log2C:   38.00000 MSE:  153.60520
log2P:    3.62936 log2C:   39.00000 MSE:  153.60520
log2P:    3.62936 log2C:   40.00000 MSE:  153.60520
log2P:    3.62936 log2C:   41.00000 MSE:  153.60520
log2P:    3.62936 log2C:   42.00000 MSE:  153.60520
log2P:    3.62936 log2C:   43.00000 MSE:  153.60520
log2P:    3.62936 log2C:   44.00000 MSE:  153.60520
log2P:    3.62936 log2C:   45.00000 MSE:  153.60520
